Duration,Accuracy,Sample_Mean_loss
52127,0.2484,2.20836
101173,0.31368,2.06424
147364,0.36206,1.87191
192675,0.40078,1.72606
238566,0.43364,1.60151
283851,0.46264,1.51654
329119,0.4899,1.44108
374343,0.51344,1.37966
421364,0.53014,1.3258
467528,0.55,1.27854
514525,0.56456,1.2342
560275,0.5801,1.19501
607864,0.59156,1.16233
653986,0.60188,1.13271
699352,0.61276,1.09965
