Duration,Accuracy,Sample_Mean_loss
72008,0.20576,2.24246
144495,0.30076,2.04162
217158,0.33862,1.86392
289903,0.38868,1.72947
362318,0.42172,1.62317
435217,0.45218,1.53826
508287,0.48074,1.46142
580959,0.5044,1.403
653080,0.52424,1.34931
725707,0.54114,1.29909
798410,0.5574,1.25003
871364,0.57552,1.20971
944403,0.58862,1.1762
1017014,0.60088,1.13962
1089234,0.61138,1.11045
