Duration,Accuracy,Sample_Mean_loss
178776,0.2236,2.24624
354022,0.28138,2.07826
526845,0.31504,1.91165
697344,0.36256,1.78292
868104,0.40644,1.66627
1039037,0.43632,1.57011
1208757,0.468,1.48662
1380675,0.50022,1.41506
1550261,0.52496,1.34866
1718959,0.54778,1.28598
1890154,0.56556,1.23414
2055409,0.58186,1.18534
2220086,0.5988,1.14524
2388601,0.61252,1.10403
2555527,0.6229,1.07297
