Duration,Accuracy,Sample_Mean_loss
37936,0.21878,2.21218
75499,0.32618,2.00777
112866,0.36646,1.84579
149631,0.39978,1.7255
189085,0.43002,1.62939
226942,0.4558,1.55528
267471,0.47854,1.48442
306491,0.49902,1.42683
344441,0.51618,1.38021
382500,0.53664,1.32506
420142,0.54748,1.29345
457870,0.56168,1.25054
495821,0.571,1.22365
533830,0.58286,1.1902
571681,0.59082,1.16575
