Duration,Accuracy,Sample_Mean_loss
117222,0.22312,2.264
228776,0.29778,2.13159
347074,0.314,1.93527
455785,0.36288,1.78768
569127,0.4098,1.6586
677026,0.44122,1.56542
788671,0.47404,1.47484
895883,0.50434,1.39981
1009810,0.5238,1.33457
1118612,0.54466,1.28354
1230536,0.5631,1.23042
1338910,0.5777,1.19237
1444616,0.59354,1.15149
1546985,0.61214,1.10095
1648107,0.62118,1.07657
