Duration,Accuracy,Sample_Mean_loss
73581,0.21124,2.24054
146160,0.302,2.03659
218780,0.3414,1.86125
291465,0.38912,1.72925
363967,0.4237,1.62162
436805,0.45314,1.53567
509905,0.47878,1.46541
582429,0.50256,1.40717
654736,0.52746,1.34582
727299,0.54384,1.29521
799989,0.56154,1.24746
873072,0.57438,1.20647
945960,0.5898,1.16956
1018514,0.60082,1.1433
1090582,0.61256,1.10275
