Duration,Accuracy,Sample_Mean_loss
117931,0.22354,2.26381
229933,0.29592,2.12824
348172,0.3156,1.93249
456849,0.36366,1.785
570039,0.40776,1.66137
677765,0.44248,1.56084
789559,0.47516,1.47283
896642,0.50022,1.39924
1010727,0.52424,1.34031
1119485,0.54462,1.28191
1231475,0.5663,1.22741
1339653,0.58004,1.18589
1445405,0.597,1.1428
1547391,0.61222,1.10384
1648840,0.62092,1.07253
