Duration,Accuracy,Sample_Mean_loss
107226,0.23336,2.2419
209204,0.26792,2.14051
306674,0.30134,1.97654
404747,0.33668,1.82848
504920,0.39174,1.70069
603970,0.42254,1.60252
698638,0.45466,1.52028
800761,0.47942,1.44524
904264,0.5068,1.37829
999239,0.5329,1.31547
1100507,0.5526,1.26775
1196142,0.56818,1.21642
1301613,0.58212,1.17776
1396164,0.59474,1.1428
1486096,0.60994,1.10648
