Duration,Accuracy,Sample_Mean_loss
35468,0.24664,2.20403
69693,0.319,2.03438
102886,0.35954,1.8717
139500,0.39778,1.74063
176974,0.42514,1.64475
212750,0.45172,1.5598
248398,0.47276,1.49713
284209,0.4979,1.4333
318105,0.5121,1.38559
351561,0.53264,1.3383
387511,0.54502,1.30233
422723,0.5598,1.26283
459430,0.57166,1.2272
495521,0.582,1.19584
529687,0.59198,1.16664
