Duration,Accuracy,Sample_Mean_loss
120127,0.23746,2.26259
231823,0.2966,2.12452
349964,0.31776,1.92675
458470,0.3654,1.78109
572051,0.4128,1.65257
679399,0.44168,1.56137
791587,0.47366,1.47118
899053,0.5026,1.39556
1012448,0.5269,1.33558
1121319,0.5453,1.28045
1233513,0.56198,1.23245
1341647,0.58178,1.18457
1447398,0.59758,1.13995
1549266,0.609,1.10891
1650022,0.62434,1.06986
