Duration,Accuracy,Sample_Mean_loss
174393,0.21436,2.25271
349844,0.28,2.08203
522681,0.31418,1.91364
693165,0.36068,1.78276
864031,0.40352,1.66924
1034685,0.43656,1.5675
1204951,0.467,1.49058
1376582,0.49758,1.41498
1545847,0.52528,1.34558
1714668,0.54494,1.29341
1885708,0.56736,1.23449
2051270,0.581,1.19178
2216216,0.59528,1.14681
2384559,0.60816,1.11039
2552816,0.62458,1.0746
