Duration,Accuracy,Sample_Mean_loss
177834,0.21644,2.24992
353478,0.28082,2.08018
525933,0.31492,1.91292
696197,0.36238,1.77983
867293,0.4069,1.66183
1038082,0.43762,1.56755
1207823,0.46966,1.48977
1379745,0.49578,1.41857
1549196,0.52426,1.34496
1718061,0.54678,1.28281
1889076,0.56298,1.23535
2054477,0.58454,1.18375
2219254,0.59934,1.13915
2387671,0.60916,1.1098
2554917,0.6269,1.0707
