Duration,Accuracy,Sample_Mean_loss
173678,0.22042,2.25305
349131,0.28084,2.08349
522141,0.31064,1.91721
692212,0.3606,1.78701
863390,0.40254,1.67186
1033934,0.43666,1.57175
1204053,0.4709,1.48434
1375765,0.4991,1.41006
1544908,0.52546,1.34478
1713806,0.54806,1.28961
1885100,0.56494,1.23588
2050663,0.58316,1.18303
2215524,0.59394,1.14742
2383916,0.60922,1.10814
2551875,0.62264,1.07586
