Duration,Accuracy,Sample_Mean_loss
111607,0.21916,2.22321
211989,0.26046,2.13723
309352,0.30288,1.97557
408491,0.33814,1.82684
507522,0.39048,1.70056
606311,0.42572,1.59537
702632,0.45606,1.51436
803618,0.48274,1.44707
907325,0.51096,1.37293
1003225,0.5306,1.31644
1102486,0.55068,1.26337
1200307,0.56994,1.22016
1305112,0.58536,1.17373
1399319,0.59652,1.13875
1487263,0.60834,1.10988
