Duration,Accuracy,Sample_Mean_loss
38807,0.24902,2.18988
76292,0.3284,1.99987
113826,0.36898,1.83967
151733,0.4025,1.71611
190539,0.43122,1.63152
228444,0.4562,1.55312
268843,0.47736,1.48463
307822,0.49802,1.43087
345904,0.51624,1.37626
383740,0.533,1.33484
421522,0.54804,1.28871
459161,0.56002,1.25609
497258,0.57358,1.21768
535104,0.58662,1.18589
572825,0.59622,1.15852
