Duration,Accuracy,Sample_Mean_loss
49098,0.23794,2.21772
96286,0.30302,2.08368
142160,0.35502,1.89514
187552,0.39606,1.73814
233194,0.4328,1.61753
278593,0.46016,1.52527
323516,0.4878,1.45054
368592,0.51022,1.3864
416539,0.52696,1.3366
462692,0.54558,1.28334
509506,0.56172,1.24156
555469,0.57362,1.20559
602557,0.58888,1.17158
648969,0.6015,1.1318
695060,0.61262,1.10404
