Duration,Accuracy,Sample_Mean_loss
33537,0.23852,2.19935
67381,0.31206,2.0433
100813,0.35906,1.881
136977,0.39262,1.75145
174097,0.42216,1.65284
208931,0.45046,1.56659
244803,0.4723,1.49743
281297,0.4947,1.43723
314968,0.5117,1.39046
348260,0.5274,1.3482
384025,0.54168,1.30694
419660,0.55926,1.26496
455992,0.56978,1.23382
491934,0.58054,1.20053
526723,0.59148,1.17073
