Duration,Accuracy,Sample_Mean_loss
50431,0.24514,2.21385
99080,0.30878,2.07085
145737,0.35642,1.88524
190879,0.3989,1.73079
236374,0.43426,1.61462
281171,0.46032,1.52186
326391,0.48834,1.45107
371784,0.50918,1.38542
418217,0.52888,1.3299
464133,0.54646,1.28473
511870,0.56074,1.24328
557964,0.57636,1.20444
604794,0.59048,1.16476
650585,0.60206,1.13229
697498,0.61332,1.10118
