Duration,Accuracy,Sample_Mean_loss
121074,0.21454,2.26514
233886,0.2978,2.12205
351045,0.31546,1.92732
460123,0.36632,1.78097
573078,0.41322,1.65422
680748,0.44526,1.55345
792427,0.47576,1.4714
900286,0.50242,1.39728
1013700,0.52408,1.33383
1122597,0.54452,1.28274
1234320,0.56642,1.22306
1342358,0.57964,1.18138
1448324,0.5984,1.13973
1550082,0.6109,1.10335
1650634,0.62136,1.07029
