Duration,Accuracy,Sample_Mean_loss
49470,0.22296,2.23548
97269,0.31688,2.0545
147100,0.35682,1.87546
194944,0.39376,1.73896
244194,0.42768,1.61697
292381,0.45042,1.53761
342226,0.47428,1.47097
390382,0.49828,1.40919
439138,0.5133,1.36929
486909,0.54136,1.307
536153,0.55538,1.26402
583800,0.57122,1.21908
632571,0.58268,1.19164
683830,0.59542,1.14849
735051,0.60868,1.11837
