Duration,Accuracy,Sample_Mean_loss
122122,0.21974,2.26668
235088,0.29748,2.121
352035,0.31804,1.92328
460775,0.3689,1.77795
574181,0.41112,1.65716
682269,0.44628,1.55303
793574,0.47442,1.47297
901100,0.5007,1.40134
1014853,0.52538,1.33354
1123677,0.54534,1.27988
1235185,0.56586,1.22628
1343458,0.58204,1.18159
1449008,0.59812,1.13949
1551408,0.61292,1.09672
1651163,0.62466,1.06061
