Duration,Accuracy,Sample_Mean_loss
51105,0.23542,2.21768
99861,0.31568,2.07549
146410,0.36054,1.8804
191844,0.4019,1.72369
237337,0.43244,1.60844
283055,0.46288,1.51935
328230,0.48942,1.44126
373426,0.51144,1.38103
420216,0.53148,1.32828
466119,0.54834,1.27928
513038,0.56528,1.23905
559348,0.57774,1.20246
606431,0.59128,1.16353
653084,0.60528,1.12531
698387,0.6136,1.10353
