Duration,Accuracy,Sample_Mean_loss
45643,0.23554,2.22211
89997,0.31896,2.03729
134348,0.35766,1.8731
178557,0.39452,1.74113
222605,0.42572,1.64116
266926,0.4529,1.54964
311357,0.48094,1.47441
355428,0.50262,1.4157
399603,0.52074,1.36728
444207,0.53798,1.31826
488719,0.55122,1.28259
533194,0.56198,1.24496
577203,0.57188,1.21699
621465,0.58618,1.1806
665695,0.5946,1.15467
