Duration,Accuracy,Sample_Mean_loss
179901,0.2205,2.24814
355584,0.2811,2.07671
528268,0.31408,1.90857
698471,0.36494,1.77481
869445,0.40658,1.66247
1040144,0.43636,1.56876
1209859,0.46976,1.48783
1381805,0.50032,1.41074
1551181,0.52352,1.34696
1719886,0.54478,1.2883
1891213,0.56202,1.23917
2056397,0.58018,1.1898
2221088,0.5971,1.14656
2389610,0.61126,1.10836
2556357,0.62142,1.07581
